language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,LAVI-0021,Chocolate Mousse Cake Bites Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Chocolate Mousse Cake Bites Small,48.0,48.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/7e2bda195dda010ce865901f84cc7da2.jpg
en,LAVI-0022,Tiramisu Cake Bites Large,Supermarket///Retail///Bakery,Laviviane,24 pcs,Tiramisu Cake Bites Large,145.0,145.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/dc3e4ee692d1c967fadba486f31158b0.jpg
en,LAVI-0023,Tiramisu Cake Bites Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Tiramisu Cake Bites Small,48.0,48.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/0b7fe3d34904b2fa5c3aa3b81941b57f.jpg
en,LAVI-0024,Oqaili Bites Large,Supermarket///Retail///Bakery,Laviviane,24 pcs,Oqaili Bites Large,145.0,145.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/de016e04e751afc97262d91a59e9e5bd.jpg
en,LAVI-0025,Oqaili Bites Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Oqaili Bites Small,48.0,48.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/b7db4b2928512ff9e8e33fa4cb0e5c0f
en,LAVI-0026,Pistachio Cake With Nutella Bites Large,Supermarket///Retail///Bakery,Laviviane,24 pcs,Pistachio Cake With Nutella Bites Large,145.0,145.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/97b7e120ef09edbf01fdf5814accb8e1
en,LAVI-0027,Pistachio Cake With Nutella Bites Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Pistachio Cake With Nutella Bites Small,48.0,48.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/2dac25909c7c42b87ae7ffd2694bf2d2.jpg
en,LAVI-0028,Mixed Bites Cake 4 Types Large,Supermarket///Retail///Bakery,Laviviane,"56 pcs: 4 types of chocolate mousse, oqiali, tiramisu, dates",Mixed Bites Cake 4 Types Large,280.0,280.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/bd8caa5df19e54a1cf638c4fd5bf2585.jpg
en,LAVI-0029,Mixed Bites Cake 4 Types Small,Supermarket///Retail///Bakery,Laviviane,"25 pcs • 4 types: chocolate mousse, oqaili, tiramisu, dates",Mixed Bites Cake 4 Types Small,145.0,145.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/b685b17b43b6e3721de439d38573fe12
en,LAVI-0030,Tiramisu Cake Bites Tray,Supermarket///Retail///Bakery,Laviviane,49 pcs,Tiramisu Cake Bites Tray,259.0,259.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/0ca94459cafa254dc138a1db46d3e172.jpg
en,LAVI-0031,Chocolate Mousse Cake Bites Tray,Supermarket///Retail///Bakery,Laviviane,49 pcs,Chocolate Mousse Cake Bites Tray,259.0,259.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/6efab909978f1a6c38e77aac2bb60b1c
en,LAVI-0032,Dates Cake Bites Tray,Supermarket///Retail///Bakery,Laviviane,49 pcs,Dates Cake Bites Tray,259.0,259.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/043f6d86678bb577fd4c131f0c4ed09d.jpg
en,LAVI-0033,Mousse Chocolate Cake Big,Supermarket///Retail///Bakery,Laviviane,Enough for 8-10 person calories per (100g),Mousse Chocolate Cake Big,207.0,207.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/2957cd7cbfd32c2e3bdb55483dca08a2.jpg
en,LAVI-0034,Chocolate Mousse Cake Small,Supermarket///Retail///Bakery,Laviviane,Enough for 4 people calories per (100g),Chocolate Mousse Cake Small,155.0,155.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/b29c4dc0fcd5521daa45830b260c5bf7
en,LAVI-0035,Lemon Cake Big,Supermarket///Retail///Bakery,Laviviane,Enough for 10-12 person calories per (100g),Lemon Cake Big,299.0,299.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/61c06b1d9c87864301284c2c0de7dbed.jpg
en,LAVI-0036,Lemon Cake Medium,Supermarket///Retail///Bakery,Laviviane,Enough for 7-9 people calories per (100g),Lemon Cake Medium,207.0,207.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/45636b82e27560414b4e5eccaf7495f1.jpg
en,LAVI-0037,Nutella Big Cake,Supermarket///Retail///Bakery,Laviviane,Enough for 9-11 person calories per (100g),Nutella Big Cake,253.0,253.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/790d70931426f70b494a59c19252e1d3.jpg
en,LAVI-0038,Pistachio Nutella Cake Big,Supermarket///Retail///Bakery,Laviviane,Enough for 9-11 person calories per (100g),Pistachio Nutella Cake Big,253.0,253.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/79713cf3765efd076206419cb93e9c64.jpg
en,LAVI-0039,Red Velvet Volcano Cake Big,Supermarket///Retail///Bakery,Laviviane,Enough for 10-12 person calories per (100g),Red Velvet Volcano Cake Big,368.0,368.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/8782f8cd55ba22fe69197c22f0073d63.jpg
en,LAVI-0040,Red Velvet Volcano Cake Medium,Supermarket///Retail///Bakery,Laviviane,Enough for 8-10 people calories per (100g),Red Velvet Volcano Cake Medium,253.0,253.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/c7be2e588a16753b4a190599e0ca14bf.jpg
en,LAVI-0041,Red Velvet Cheese Cake,Supermarket///Retail///Bakery,Laviviane,Enough for 8-10 people calories per (100g),Red Velvet Cheese Cake,207.0,207.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/9086b70d77239c87a1c7ca7d700a93d9.jpg
en,LAVI-0042,Tiramisu Big Cake,Supermarket///Retail///Bakery,Laviviane,Enough for 8-10 people calories per (100g),Tiramisu Big Cake,253.0,253.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/e0a28eeffc606f630b9f1d5070dd5985.jpg
en,LAVI-0043,Vienna Cake Big,Supermarket///Retail///Bakery,Laviviane,Enough for 9-11 person,Vienna Cake Big,220.0,220.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/ec1f94a43b5edd29ffe5830755909aae.jpg
en,LAVI-0044,Slider Cake Box 4 Types With Writing,Supermarket///Retail///Bakery,Laviviane,"4 pcs small cakes (lemon cake, red velvet, nutella cake, nutella pistachio cake)",Slider Cake Box 4 Types With Writing,173.0,173.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/ff1c22db2f299c43f380299194fb315e.jpg
en,LAVI-0045,Slider Cake Box 4 Types Without Writing,Supermarket///Retail///Bakery,Laviviane,"4 pcs small cakes (lemon cake, red velvet, nutella cake, nutella pistachio cake)",Slider Cake Box 4 Types Without Writing,153.0,153.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/cfcd9ed92b46b6808ff8c041ac6708e4.jpg
en,LAVI-0046,Red Velvet Volcano Cake Small,Supermarket///Retail///Bakery,Laviviane,Enough for 1-2 people calories per (100g),Red Velvet Volcano Cake Small,46.0,46.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/5e1a8a210c6983d9c6db0b6222ff91e0.jpg
en,LAVI-0047,Lemon Cake Small,Supermarket///Retail///Bakery,Laviviane,Enough for 1 person calories per (100g),Lemon Cake Small,29.0,29.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/31bc66339632c4e5f1b7211bbc72d92a.jpg
en,LAVI-0048,Nutella Cake Small,Supermarket///Retail///Bakery,Laviviane,Enough for 1 person calories per (100g),Nutella Cake Small,39.0,39.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/b9f4e5c8cf199b759ee72674f9ce772d.jpg
en,LAVI-0049,Pistachio Nutella Cake Small,Supermarket///Retail///Bakery,Laviviane,Enough for 1 person calories per (100g),Pistachio Nutella Cake Small,39.0,39.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/89b11ec67de6d09503b223e9b29c0620.jpg
en,LAVI-0050,Chocolate Mousse With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and writing calories per (100g),Chocolate Mousse With Graduation Hat,222.0,222.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/28857092b1031c709efb785d5dd76bbe.jpg
en,LAVI-0051,Lemon Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and writing calories per (100g),Lemon Cake With Graduation Hat,222.0,222.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/a605abaa26db308adc52a3de8a21730e.jpg
en,LAVI-0052,Pistachio Nutella Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and witing calories per (100g),Pistachio Nutella Cake With Graduation Hat,268.0,268.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/228345269546570ee8162ae8dd49a045.jpg
en,LAVI-0053,Slider Cake Box 4 Types With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With writing and graduation hat,Slider Cake Box 4 Types With Graduation Hat,178.0,178.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/99c0dda60dd851f1ca365ea85ea74c89.jpg
en,LAVI-0054,Nutella Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and witing calories per (100g),Nutella Cake With Graduation Hat,268.0,268.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/54370afe8f217a95f80e5bd3e3f6b534.jpg
en,LAVI-0055,Red Velvet Cheese Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and witing calories per (100g),Red Velvet Cheese Cake With Graduation Hat,222.0,222.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/028114a52388dd862a3b8a712bea94d7.jpg
en,LAVI-0056,Tiramisu Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and witing calories per (100g),Tiramisu Cake With Graduation Hat,268.0,268.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/5ecc8e183cbd664adaeb8ed078a3233d.jpg
en,LAVI-0057,Red Velvet Volcano Cake With Graduation Hat,Supermarket///Retail///Bakery,Laviviane,With graduation hat and witing calories per (100g),Red Velvet Volcano Cake With Graduation Hat,268.0,268.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/383cc8222b89a3cb8c1dcc3709b9b247.jpg
en,LAVI-0058,Laviviane Baby Sandwich Mix 56 Pcs Large,Fresh & Local///Homemade Meals///Main Dish,Laviviane,"Fillings: mix chicken, halloumi, eggplant, tuna, labneh, cheese, turkey mortadella, chicken mortadella and falafel.",Laviviane Baby Sandwich Mix 56 Pcs Large,184.0,184.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/c3345a5d56987f1e6c0308c6fc0dfe81
en,LAVI-0059,Laviviane Baby Sandwich Mix 28 Pcs Small,Fresh & Local///Homemade Meals///Main Dish,Laviviane,"Fillings: mix chicken, halloumi, eggplant, tuna, labneh, cheese, turkey mortadella, chicken mortadella and falafel",Laviviane Baby Sandwich Mix 28 Pcs Small,92.0,92.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/2a19414717218e2cb31848a06aa171f5.jpg
en,LAVI-0060,Laviviane Mix Sandwich 20 Pcs Large,Fresh & Local///Homemade Meals///Main Dish,Laviviane,"Fillings: mix chicken, halloumi, eggplant, tuna, labneh, cheese, turkey mortadella, chicken mortadella and falafel.",Laviviane Mix Sandwich 20 Pcs Large,115.0,115.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/c93c0885387c750de34d5867718830ab.jpg
en,LAVI-0061,Laviviane Mix Sandwich 10 Pcs Small,Fresh & Local///Homemade Meals///Main Dish,Laviviane,"Fillings: mix chicken, halloumi, eggplant, tuna, labneh, cheese, turkey mortadella, chicken mortadella and falafel.",Laviviane Mix Sandwich 10 Pcs Small,58.0,58.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/8924ccdfee3c5bfd681d1f7b5cae2d6a.jpg
en,LAVI-0062,Mini Eclair Creme Brule Caramel Large,Supermarket///Retail///Bakery,Laviviane,35 pcs calories per (100g),Mini Eclair Creme Brule Caramel Large,140.0,140.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/35d0acdd3628860395cab8761e42a254.jpg
en,LAVI-0063,Mini Eclair Creme Brule Caramel Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Mini Eclair Creme Brule Caramel Small,42.0,42.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/94bacf336c7e1186d6af19e70d672a59.jpg
en,LAVI-0064,Mini Eclair Creme Brule Chocolate Large,Supermarket///Retail///Bakery,Laviviane,35 pcs calories per (100g),Mini Eclair Creme Brule Chocolate Large,140.0,140.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/0a11d26fe7e98ded5f34b7cc55d36c45.jpg
en,LAVI-0065,Mini Eclair Creme Brule Chocolate Small,Supermarket///Retail///Bakery,Laviviane,9 pcs,Mini Eclair Creme Brule Chocolate Small,42.0,42.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/b7e5611a6ca86e7a174fee40383292f1.jpg
en,LAVI-0066,Assortment Of Mini Eclear Creme Brule,Supermarket///Retail///Bakery,Laviviane,Custard & carmel filling، pistachio، saffron، chocolate,Assortment Of Mini Eclear Creme Brule,185.0,185.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/d32e3f2d78274d5187cf448b3fb6c24b.jpg
en,LAVI-0067,Mixed Chocolate Box 3 Types   Medium,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,Pretzel bugles caramel chocolate bars,Mixed Chocolate Box 3 Types   Medium,280.0,280.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/cb710283db337c008eb85e1667320526
en,LAVI-0068,Mixed Chocolate Bars Small,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,"Chocolate bars with caramel, pistachios, walnuts, almonds, and cashews.",Mixed Chocolate Bars Small,83.0,83.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/01dc478bc7e9a300d1fc3dc01ff5a54c
en,LAVI-0069,Bugles Covered With Chocolate Medium,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,500 grams,Bugles Covered With Chocolate Medium,110.0,110.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/206389a91de6f2185dfee0cb472071d8.jpg
en,LAVI-0070,Bugles Covered With Chocolate Small,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,Bugles covered with chocolate,Bugles Covered With Chocolate Small,77.0,77.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/9b4898fa04d7897312fcef4abecdb8cc
en,LAVI-0071,Pretzels Covered With Chocolate  Medium,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,Pretzels covered with chocolate,Pretzels Covered With Chocolate  Medium,115.0,115.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/ca2c57361f63d7253dc4135e95ee3a7b
en,LAVI-0072,Pretzel Covered With Chocolate Small,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,Pretzel covered with chocolate,Pretzel Covered With Chocolate Small,107.0,107.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/7233bc7c21db195229786cee6ee61e21
en,LAVI-0073,Laviviane Luxury Chocolate Box Crunchy Caramel,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,20 pcs,Laviviane Luxury Chocolate Box Crunchy Caramel,165.0,165.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/0831ccf54ca6cdf9ad4880e840ac2686.jpeg
en,LAVI-0074,Laviviane Luxury Chocolate Box Crunchy Bugles,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,20 pcs,Laviviane Luxury Chocolate Box Crunchy Bugles,165.0,165.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/77b6c17b7ce2adc83ad4c02dfef2d9b7.jpg
en,LAVI-0075,Laviviane Luxury Chocolate Box Crunchy Pistachio,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,20 pcs krokant pistachio with caramel comes with pouch bag and dedication card,Laviviane Luxury Chocolate Box Crunchy Pistachio,165.0,165.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/1dac823427eb5771bf776c985742e401.jpg
en,LAVI-0076,Laviviane Distributions & Gift For Special Occasions   Envelopes,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,35 envelops each contains a premium belgian chocolate,Laviviane Distributions & Gift For Special Occasions   Envelopes,320.0,320.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/7573c9b0120b9fd609ca31933575321c.jpg
en,LAVI-0077,Assortment Of Chocolate For Occasions From Laviviane 3,Fresh & Local///Homemade Meals///Classic Sweets,Laviviane,1 kg,Assortment Of Chocolate For Occasions From Laviviane 3,550.0,550.0,kg,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-LAVIVI/bcab2b821b74ff26d2b0a16d180b428a.jpg
