language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,SAAD-0012,Small Mixed Baklava Half A Kilo,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Small mixed baklava half a kiloo,Small Mixed Baklava Half A Kilo,74.9,74.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/5a458a974e9c92e07f5585c655780fe1.jpeg
en,SAAD-0013,Baklawa Assorted Tin Small,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,The finest types of baklava prepared with the finest types of cow’s ghee in a tin can with the air removed to remain fresh when opened by weight.,Baklawa Assorted Tin Small,84.4,84.4,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/c001b6db40a757fd6850eb02e99e61bb.jpg
en,SAAD-0014,Cream Konafa Fingers,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Cream konafa fingerss,Cream Konafa Fingers,89.9,89.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/b45bf11b8b97c19da57394c01cdfe72a.png
en,SAAD-0015,Baklawa Assorted Tin Medium,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"The finest types of baklava prepared with the finest types of cow’s ghee in a tin can with the air removed to remain fresh when opened, weighing five hundred twenty grams",Baklawa Assorted Tin Medium,134.9,134.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/afc39a3610da3641c132f81b14903352.jpg
en,SAAD-0016,Snack With A Straw Medium Plate,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Nahsh with cream, product weight: 650 g",Snack With A Straw Medium Plate,79.9,79.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/81bbd3587109e4d58f717bf7588f1c69.jpg
en,SAAD-0017,Box Of Date Maamoul Without Added Sugar,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Whole wheat maamoul with vegetable ghee and date filling twenty pieces / weight: four hundred forty grams,Box Of Date Maamoul Without Added Sugar,62.9,62.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/996ed0fd48b8652cae73058392f00835.jpg
en,SAAD-0018,Asaba Baklava Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,A box of baklava containing more than one hundred fifty pieces of the finest baklava with animal ghee,Asaba Baklava Box,109.9,109.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/2c5965abb85984e84c89d0bfd4f01ec0.png
en,SAAD-0019,Tumor Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Twelve pieces weighing three hundred sixty grams, of date maamoul, wrapped and vacuumed, in an elegant tin box.",Tumor Maamoul Box,54.9,54.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/7aea1b1543f372cac6e648659d6b67f2.png
en,SAAD-0020,Pistachio Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Twelve pieces weighing three hundred sixty grams of pistachio maamoul, wrapped and vacuumed, in an elegant tin box.",Pistachio Maamoul Box,74.9,74.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/6ad7f065825b6e82b90b24a58ed1f0b9.png
en,SAAD-0021,Walnut Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Twelve pieces weighing three hundred sixty grams of maamoul stuffed with walnuts, wrapped and the air removed, in an elegant tin box.",Walnut Maamoul Box,49.9,49.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/9d14d54bf7fc52c1bcd5acb1a78b7eac.png
en,SAAD-0022,Large Walnut Laf Maamoul,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Maamoul wrapped with beans stuffed with walnuts,Large Walnut Laf Maamoul,7.9,7.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/305d4dcc123d4c6d205666c607caa4bb.png
en,SAAD-0023,Large Pistachio Laf Maamoul,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Maamoul wrapped with seeds stuffed with pistachios,Large Pistachio Laf Maamoul,7.9,7.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/e64f3a51eeda3be8ee6542ffdecea46c.png
en,SAAD-0024,Baraziq Chocolate With Caramel Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Barazek seeds with sesame dipped in chocolate,Baraziq Chocolate With Caramel Box,84.4,84.4,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/9d9626e7530983914229fbf8e21a7453.png
en,SAAD-0025,Barazek Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Barazek seeds with sesame,Barazek Box,84.4,84.4,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/7c1606a4b5d0af83f34b850b58b992a1.png
en,SAAD-0026,Maamoul Chocolate Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Twenty-two pieces of maamoul with dates dipped in belgian chocolate, a unique combination of arabic and western sweets.",Maamoul Chocolate Box,89.9,89.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/0c79244f4e1cffa1403f7b1fb986fde5.png
en,SAAD-0027,Balah Al Sham One Kilogram,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Fresh dates,Balah Al Sham One Kilogram,54.9,54.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/1bef4889bc2f71fb099c3181e128ec6f.png
en,SAAD-0028,Luqaimat,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Fresh qadi luqaimat,Luqaimat,54.9,54.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/dee965cf73dcc1f925c0daf42282cd69.png
en,SAAD-0029,Makaron One Kilogram,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Fresh macaroons,Makaron One Kilogram,54.9,54.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/648ea855fb30e7610ce8cffe9214f187.png
en,SAAD-0030,Baklawa Assorted,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,The finest types of baklava prepared with the finest types of cow ghee it consists of baklava - burma - baklava fingers. eat and thank,Baklawa Assorted,144.9,144.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/73928566d5ea9fba5c81840ad42323a9.jpg
en,SAAD-0031,Special Round Mix Baklawa Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,The finest types of baklava prepared with the finest types of cow’s ghee in a tin can with the air removed to remain fresh when opened by weight.,Special Round Mix Baklawa Box,199.9,199.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/b9be5709f1d12e4e9a4f8a6364e955f7.jpg
en,SAAD-0032,Round Ghraiba Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Flour/powdered sugar/beef ghee,Round Ghraiba Box,74.9,74.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/4d42ec92ddb93f3b98d4ed0fc483dde4.png
en,SAAD-0033,Round Nathriat Mix Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"An elegant tin box containing flour maamoul with dates , barazek with sesame, and ghariba with pistachios.",Round Nathriat Mix Box,89.9,89.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/aacb73f49eed6b8ca1a869d4a431fb1e.png
en,SAAD-0034,Round Mixed Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Multiple flavors of happiness and wonderful taste come to you in one box. try the delicious saad el din maamoul,Round Mixed Maamoul Box,84.4,84.4,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/90daeef47f47df820b09ce9999ba8862.png
en,SAAD-0035,Maamoul Tumor Wrapped Large,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Maamoul wrapped with seeds and stuffed with tumor,Maamoul Tumor Wrapped Large,7.9,7.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/7ced313bb89def70076e2020fb2f68d2.png
en,SAAD-0036,Small Wrapped Maamoul One Kilogram,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Transparent maamoul wrapped with mixed dates, walnuts and pistachios per kilo",Small Wrapped Maamoul One Kilogram,89.9,89.9,kg,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/5aa495f3772f603f0613c5a7ab065afe.png
en,SAAD-0037,Chocolate Baklava Fingers,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Pine baklava fingers dipped in belgian chocolate,Chocolate Baklava Fingers,154.9,154.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/761764292cba1a78ea7d9318f290b0cd.png
en,SAAD-0038,Luxurious Mixed Baklava Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Ingredients: delicious mixed baklava that contains almonds, pistachios and cashews. weight: six hundred grams",Luxurious Mixed Baklava Box,179.9,179.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/020d02fbc3ee2f4685eeb9b9af184d1a.jpg
en,SAAD-0039,Balah Al Sham Half Kilo,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Delicious, crunchy, sweetened oriental dessert with a distinctive flavour",Balah Al Sham Half Kilo,27.9,27.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/956199aa33538bbdbc53c2b9122a5acd.png
en,SAAD-0040,Luqaimat Half Kilo,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Crispy oriental dessert, fried and sweetened with sugar syrup",Luqaimat Half Kilo,27.9,27.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/7574cbc0b7368150db5948bf351226aa.png
en,SAAD-0041,Makaron Half Kilo,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Luxurious oriental dessert, fried and crispy with flavored sugar",Makaron Half Kilo,27.9,27.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/13ba98ed6eeea8e2a425682970f29e4f.png
en,SAAD-0042,Special Baklava Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Asia cashews asia pistachios soiree fingers nest albulbul crystal cashews parma pistachios soiree pistachios (allergens: contains gluten, milk, nuts. )",Special Baklava Box,189.9,189.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/b8825413c1b26a06248b21d99d661198.jpg
en,SAAD-0043,Medium Mixed Baklava Plate Without Pistachios,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Asia cashews asia soiree fingers nest of the nightingale crystal cashews perma soiree ( allergens: contains gluten, milk, nuts. )",Medium Mixed Baklava Plate Without Pistachios,99.9,99.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/01d51f89bc8e60f3e24f6eece5e90b01.jpeg
en,SAAD-0044,Small Mixed Baklava Plate Without Pistachios,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Asia cashews asia soiree fingers nest of the nightingale crystal cashews perma soiree ( allergens: contains gluten, milk, nuts. )",Small Mixed Baklava Plate Without Pistachios,50.9,50.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/783935e6c3d6040897aa323b44f21440.jpg
en,SAAD-0045,Half Kg Burma Pistachio Plate,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,"Burma pistachio ( allergens: contains gluten, milk, nuts. )",Half Kg Burma Pistachio Plate,89.9,89.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/4fb73f301faf769193683ce42e545bec.jpg
en,SAAD-0046,Large Mixed Namoura Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Namoura cashew - namoura pistachio - namoura plain - turkish namoura - namoura almond weight: 500 g,Large Mixed Namoura Box,64.9,64.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/73cd81fe7b5517d22ae957c549fd3fc3.jpg
en,SAAD-0047,Small Mixed Namoura Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Namoura cashew - namoura pistachio - namoura plain - turkish namoura - namoura almond weight: 400 g,Small Mixed Namoura Box,44.9,44.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/7503812d860b604c0b89ece64c98d897.jpg
en,SAAD-0048,Small Lotus & Oreo Fingers Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Lotus & oreo fingers box weight: 420 g,Small Lotus & Oreo Fingers Box,67.9,67.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/a62fceb38dc17c739aab505ce9c1ff8a.jpg
en,SAAD-0049,Small Mixed Fingers Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Mixed fingers box (oreo + lotus + hadaf + cashew) weight: 420 g,Small Mixed Fingers Box,67.9,67.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/9f63d6bddc446e42cf85d31c334bbb60.jpg
en,SAAD-0050,Small Cashew Fingers Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Cashew fingers box weight: 420 g,Small Cashew Fingers Box,67.9,67.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/df58b7e0665d7e72a78b5bde6ffa7a95.jpg
en,SAAD-0051,Small Mixed Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Maamoul walnut - maamoul date & sesame - maamoul date & almond - maamoul date & pistachio - maamoul cinnamon - maamoul date weight: 480 g,Small Mixed Maamoul Box,63.9,63.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/819e494164ec311a46c6f77175f7c197.jpg
en,SAAD-0052,Large Mixed Maamoul Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Maamoul walnut - maamoul date & sesame - maamoul date & almond - maamoul date & pistachio - maamoul cinnamon - maamoul date weight: 600 g,Large Mixed Maamoul Box,90.9,90.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/653e2f438c25a55272c3253ea5816586.jpg
en,SAAD-0053,Small Arabic Nuts Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Sesame sweet - almond sweet - pistachio sweet - hazelnut sweet weight: 300 g,Small Arabic Nuts Box,64.9,64.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/56aaf95604bcc5eda2df4362a5838cad.jpg
en,SAAD-0054,Large Arabic Nuts Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Cashew sweet - sesame sweet - almond sweet - pistachio sweet - hazelnut sweet weight: 400 g,Large Arabic Nuts Box,90.9,90.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/c4e05811503949a6b99f556a1e229757.jpg
en,SAAD-0055,Small Mixed Baklava Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Baklava pistachio - baklava cashew - kol w shkor cashew - cashew fingers - hadaf fingers - burma pistachio - ballouria pistachio - bird’s nest cashew weight: 480 g,Small Mixed Baklava Box,85.9,85.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/fd886a1d1b4a32f628682094d6175f92.jpg
en,SAAD-0056,Large Mixed Baklava Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Baklava cashew - cashew fingers - kol w shkor cashew - burma pistachio - bird’s nest cashew - ballouria pistachio - hadaf fingers - baklava pistachio weight: 790 g,Large Mixed Baklava Box,136.9,136.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/fec936fa271f81633d837f8a9a3c2575.jpg
en,SAAD-0057,Gargee’an Giveaway,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Cornflakes 48 g (one box only),Gargee’an Giveaway,25.0,25.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/e173744b8457cf3cb1ae342c864a619b.png
en,SAAD-0058,Gargee’an Plate,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Belgian chocolate – approx. weight 200 g,Gargee’an Plate,94.0,94.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/c03cc74b3d99cd55a1ec92ffdce1c536.png
en,SAAD-0059,Ramadan Offers 2,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Rose of damascus with cream (1 kg),Ramadan Offers 2,65.18,65.18,kg,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/c5dff437e701b984ca08116ed76a6b55.jpg
en,SAAD-0060,Small Rose Of Damascus Box,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Rose of damascus with cream (approximately 400 g),Small Rose Of Damascus Box,49.9,49.9,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/a6893f5576cbda409a9db3fff8fac32a.png
en,SAAD-0061,Aish Al Bulbul Cream 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Saad el-din's invention : hair kunafa stuffed with fresh cream a (30 to 35 pieces per kilo),Aish Al Bulbul Cream 1 Kg,92.9,92.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/209c516e339a360f83d32e2c79a46933.jpg
en,SAAD-0062,Aish Al Bulbul Cream 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Saad el-din's invention : hair kunafa stuffed with fresh cream a (half a kilo 15 to 17 pieces),Aish Al Bulbul Cream 1/2 Kg,46.9,46.9,kg,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/96dce821b3541bba8bdc0fbdbfaf3b4a.jpg
en,SAAD-0063,Meshbak 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Contents: oriental meshbak with syrup,Meshbak 1 Kg,52.9,52.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/b76a03fec6888efeee85bb6de1b8708a.jpg
en,SAAD-0064,Meshbak 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Contents: oriental meshbak with syrup,Meshbak 1/2 Kg,26.9,26.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/1e3e77b256e6adb6ba21bdb31b2a2790.jpg
en,SAAD-0065,Kunafa Nabulseya Harsh 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Rough kunafa with nabulsi cheese,Kunafa Nabulseya Harsh 1/2 Kg,44.9,44.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/20cd514c5f0f2388a839644736af34ce.jpg
en,SAAD-0066,Cheese Kunafa With Red Berries 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Confused whether to take cake or kunafa? this is your choice. cheese kunafa with red berries,Cheese Kunafa With Red Berries 1/2 Kg,44.9,44.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/0a47bfba2af01a4a9f7c70b14bf1d314.jpg
en,SAAD-0067,Cheese Kunafa With Red Berries 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Confused whether to take cake or kunafa? this is your choice. cheese kunafa with red berries,Cheese Kunafa With Red Berries 1 Kg,92.0,92.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/e53d3041e3e0b726cbdd28de3d190d6e.jpg
en,SAAD-0068,Kunafa Nabulseya Harsh 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Rough kunafa with nabulsi cheese,Kunafa Nabulseya Harsh 1 Kg,89.9,89.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/b0876a9deef2002bcc976ac9ff7cb516.jpg
en,SAAD-0069,Cheese Kunafa With Blueberry 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Onfused whether to take cake or kunafa? this is your choice. blueberry cheesecake kunafa-allergens: may contain (gluten - nuts - milk - eggs),Cheese Kunafa With Blueberry 1/2 Kg,44.9,44.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/081b4ee67c6ce8eec37c562c65c9045b.jpg
en,SAAD-0070,Cheese Kunafa With Blueberry 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Onfused whether to take cake or kunafa? this is your choice. blueberry cheesecake kunafa,Cheese Kunafa With Blueberry 1 Kg,92.0,92.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/c29c78e411a4f00242679c6fb7dfb07c.jpg
en,SAAD-0071,Creamy Osmalieh Konafa 1/2 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Kunafa cake with fresh cream and decorated with pistachios on top-allergens: may contain (gluten - nuts - milk - eggs),Creamy Osmalieh Konafa 1/2 Kg,51.9,51.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/83134ff3f56f1c3c4aa170992c72d87c.jpg
en,SAAD-0072,Creamy Osmalieh Konafa 1 Kg,Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Kunafa cake with fresh cream and decorated with pistachios on top,Creamy Osmalieh Konafa 1 Kg,96.0,96.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/94a5fae05d0100f81ccd29f32697e267.jpg
en,SAAD-0073,"Kunafa Nabulseya, Fine 1/2 Kg",Fresh & Local///Homemade Meals///Classic Sweets,Saadeddin pastry,Soft kunafa with nabulsi cheese,"Kunafa Nabulseya, Fine 1/2 Kg",44.9,44.9,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/SH-SP/f25525af286266e73ea16fb1b64ac935.jpg
