language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,114550,ROYAL FORD Royal Ford Plastic Cutting Board Small,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford small plastic cutting board  practical and easy to use for everyday kitchen tasks.,,24.5,24.50,PC,1,8,0.0,https://images.todoorstep.com/product/100156161/Ar.jpg?t=1744675200
en,114551,ROYAL FORD Royal Ford Plastic Cutting Board Medium,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford medium plastic cutting board  durable and easy to clean for daily kitchen use.,,31.0,31.00,PC,1,8,0.0,https://images.todoorstep.com/product/100156163/Ar.jpg?t=1744675200
en,114651,"Philips Daily Metal Kettle, 2200W, 1.7L,Steel",Home & Gardening///Home///Kitchen Items,Philips,HD9350/92-- Philips Daily Metal Kettle  2200W  Plastic spring lid  1.7L  Pilot light  Extra large opening ,,109.0,109,PCS,1,3,0.0,https://images.todoorstep.com/product/100165060/Ar.jpg?t=1755127903
en,115234,"Travel,Trip Chair",Sports & Hobbies///Sports///Camping,,Travel Trip Chair,,63.0,63.00,PC,1,4,0.0,https://images.todoorstep.com/product/100168809/Ar.jpg?t=1744675200
en,115235,Beach Chair,Sports & Hobbies///Sports///Camping,,Beach Chair,,65.0,65.00,PC,1,4,0.0,https://images.todoorstep.com/product/100168811/Ar.jpg?t=1744675200
en,115752,ROYAL FORD Hanger Set 6pcs,Supermarket///Retail///Household Products,ROYAL FORD,Practical hanger set of 6 pieces  ideal for organizing clothes neatly.,,13.0,13.00,PC,1,8,0.0,https://images.todoorstep.com/product/100162286/Ar.jpg?t=1744675200
en,115753,ROYAL FORD Royal Ford 3-Layer Steamer Pot 9L,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 3-layer steamer pot 9L  perfect for healthy cooking and steaming a variety of foods.,,72.0,72.00,PC,1,8,0.0,https://images.todoorstep.com/product/100162290/Ar.jpg?t=1744675200
en,115754,ROYAL FORD Royal Ford Stainless Steel Cookware Set 12pcs,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 12pcs stainless steel cookware set  durable and practical for all kitchen needs.,,208.0,208.00,PC,1,8,0.0,https://images.todoorstep.com/product/100162294/Ar.jpg?t=1744675200
en,116293,Cosmoplast Regina Low Table,Sports & Hobbies///Sports///Camping,Cosmoplast,Cosmoplast Regina low table  stylish and durable  made for versatile use with a quality finish.,,41.0,41.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100175819/Ar.jpg?t=1744675200
en,116466,ROYAL FORD Royal Ford Non-Stick Frypan Set 2pcs (24cm / 26cm),Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 2pcs non-stick frypan set in sizes 24cm and 26cm  durable and ideal for everyday cooking.,,43.96,43.96,PC,1,8,0.0,https://images.todoorstep.com/product/100175612/Ar.jpg?t=1744675200
en,116497,ROYAL FORD Royal Ford Kitchen Tool Set 9pcs,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 9pcs kitchen tool set  practical and convenient for everyday cooking.,,29.0,29.00,PC,1,8,0.0,https://images.todoorstep.com/product/100175636/Ar.jpg?t=1744675200
en,116528,ROYAL FORD Royalford Thermos 1.9L,Supermarket///Retail///Household Products,ROYAL FORD,Royalford thermos 1.9L  keeps your beverages hot or cold for long hours.,,66.0,66.00,PC,1,8,0.0,https://images.todoorstep.com/product/100175644/Ar.jpg?t=1744675200
en,116623,ROYAL FORD RF 16 Pcs Porcelain Dinner Set,Supermarket///Retail///Household Products,ROYAL FORD,RF 16 Pcs Porcelain Dinner Set,,68.0,68.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100171530/Ar.jpg?t=1744675200
en,116625,ROYAL FORD Royal Ford Non-Stick Cookware Set 10pcs,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 10pcs non-stick cookware set  practical and durable for all cooking needs.,,280.0,280.00,PC,1,8,0.0,https://images.todoorstep.com/product/100171538/Ar.jpg?t=1744675200
en,116626,ROYAL FORD Royal Ford Aluminum Cookware Set 7pcs Marble Coating,Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford 7pcs aluminum cookware set with marble coating  durable and stylish for everyday cooking.,,160.0,160.00,PC,1,8,0.0,https://images.todoorstep.com/product/100171542/Ar.jpg?t=1744675200
en,117016,Cosmoplast Rattan Basket Large 10L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Rattan Basket Large 10L,,17.5,17.50,PCS,1,8,0.0,https://images.todoorstep.com/product/100171810/Ar.jpg?t=1744675200
en,117017,Cosmoplast Pedal Bin 15L with Inner,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Pedal Bin 15L with Inner,,50.0,50.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100171812/Ar.jpg?t=1744675200
en,117020,Cosmoplast Rattan Laundry Basket,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Rattan Laundry Basket,,46.0,46.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100171818/Ar.jpg?t=1744675200
en,117021,Cosmoplast UB Storage Box 25L with Wheel,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast UB Storage Box 25L with Wheel,,34.95,34.95,PCS,1,8,0.0,https://images.todoorstep.com/product/100171820/Ar.jpg?t=1744675200
en,117022,Cosmoplast UB Storage Box 45L with Wheel,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast UB Storage Box 45L with Wheel,,84.0,84.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100171822/Ar.jpg?t=1744675200
en,117549,Cosmoplast Duke Armchair,Sports & Hobbies///Sports///Camping,Cosmoplast,Cosmoplast Duke armchair  modern design with durable build and comfortable seating for both indoor and outdoor use.,,70.0,70.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100175729/Ar.jpg?t=1744675200
en,117640,Cosmoplast Square Basin 9L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Square Basin 9L,,9.0,9.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100175740/Ar.jpg?t=1744675200
en,119117,ROYAL FORD Royal Ford Food Container Set 3pcs (2.5L / 1.6L / 1.2L),Supermarket///Retail///Household Products,ROYAL FORD,Royal Ford Food Container set of 3 pieces with sizes 2.5L  1.6L  and 1.2L  perfect for versatile cooking and serving.,,104.0,104.00,PC,1,8,0.0,https://images.todoorstep.com/product/100176336/Ar.jpg?t=1744675200
en,119168,ROYAL FORD Royal Ford Forged Aluminum Cookware Set 9pcs,Supermarket///Retail///Household Products,ROYAL FORD,Forged aluminum cookware set of 9 pieces from Royal Ford  durable and practical for daily cooking.,,400.0,400.00,PC,1,8,0.0,https://images.todoorstep.com/product/100180291/Ar.jpg?t=1744675200
en,119430,Wella Soft Color Light Brown 50 125ml,Health & Beauty///Beauty///Hair Care,Wella,Gentle hair color in light brown shade.,,34.95,34.95,ML,125,8,0.0,https://images.todoorstep.com/product/100183773/Ar.jpg?t=1744675200
en,119668,"Tefal Steam Iron, 1800W, Ceramic Easy Gliding Technology, Blue",Home & Gardening///Home///Cleaning Products,Tefal,FV1734M0--Tefal Steam Iron  1800W  Ceramic Easy Gliding Technology  Water Tank 200Ml  Variable Steam 24g/min,,85.0,85,PCS,1,3,0.0,https://images.todoorstep.com/product/100191101/Ar.jpg?t=1755128187
en,120649,Lock & Lock 1.4L Plastic Food Container ,Supermarket///Retail///Household Products,,Keep your food fresh and secure with the Lock & Lock 1.4L plastic food container. Durable  airtight  and perfect for meal prep  storage  and on-the-go convenience.  ,,18.0,18.00,PC,1,8,0.0,https://images.todoorstep.com/product/100185148/Ar.jpg?t=1744675200
en,120651,Lock&Lock Rectangular Short Food Container,Supermarket///Retail///Household Products,,Rectangular short food container from Lock&Lock  convenient for storage and daily use.,,11.0,11.00,PC,1,8,0.0,https://images.todoorstep.com/product/100185150/Ar.jpg?t=1744675200
en,122460,Bister Non-Stick Pan with Two Handles 30cm,Supermarket///Retail///Household Products,Bister,Bister 30cm non-stick pan with two handles  compact and practical for smaller portions.,,39.5,39.50,PC,1,8,0.0,https://images.todoorstep.com/product/100205895/Ar.jpg?t=1744675200
en,122461,Bister Non-Stick Pan with Two Handles 32cm,Supermarket///Retail///Household Products,Bister,Bister 32cm non-stick pan with two handles  versatile size for daily kitchen use.,,42.5,42.50,PC,1,8,0.0,https://images.todoorstep.com/product/100205897/Ar.jpg?t=1744675200
en,122462,Bister Non-Stick Pan with Two Handles 34cm,Supermarket///Retail///Household Products,Bister,Bister 34cm non-stick pan with two handles  perfect for everyday cooking and frying.,,40.0,40.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205899/Ar.jpg?t=1744675200
en,122463,Bister Non-Stick Pan with Two Handles 36cm,Supermarket///Retail///Household Products,Bister,Bister 36cm non-stick pan with two handles  spacious and ideal for large family meals.,,56.0,56.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205901/Ar.jpg?t=1744675200
en,122464,Bister Steel Coffee Pot Set 3pcs (0.5L),Supermarket///Retail///Household Products,Bister,Steel coffee pot set of 3 pieces (0.5L)  durable and perfect for serving coffee.,,56.0,56.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205903/Ar.jpg?t=1744675200
en,122465,Bister Tea Pot 1L,Supermarket///Retail///Household Products,Bister,1L tea kettle  practical and easy to use for hot beverages.,,30.0,30.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205906/Ar.jpg?t=1744675200
en,122478,Al Sharqia Charcoal Cubes 1kg,Sports & Hobbies///Sports///Camping,,Al Sharqia Charcoal Cubes 1kg,,18.0,18.00,kg,1,4,0.0,https://images.todoorstep.com/product/100201661/Ar.jpg?t=1744675200
en,122530,Keep Cold KeepCold Picnic Icebox 46L,Sports & Hobbies///Sports///Camping,Keep Cold,Large-capacity icebox for family trips and gatherings.,,249.0,249.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100203096/Ar.jpg?t=1744675200
en,122544,Keep Cold KeepCold Picnic Icebox 60L,Sports & Hobbies///Sports///Camping,Keep Cold,Extra-large icebox for extended outdoor adventures.,,304.0,304.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100203098/Ar.jpg?t=1744675200
en,122546,Cosmoplast Bucket 10L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Bucket 10L,,15.0,15.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100203111/Ar.jpg?t=1744675200
en,122547,Cosmoplast Bucket 20L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Bucket 20L,,14.95,14.95,PCS,1,8,0.0,https://images.todoorstep.com/product/100203113/Ar.jpg?t=1744675200
en,122548,Cosmoplast Square Basin 6L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Square Basin 6L,,6.0,6.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100203115/Ar.jpg?t=1744675200
en,122549,Cosmoplast Square Basin 12L,Supermarket///Retail///Household Products,Cosmoplast,Cosmoplast Square Basin 12L,,12.0,12.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100203117/Ar.jpg?t=1744675200
en,122577,ROYAL FORD Royal Ford Knife Sharpener ,Supermarket///Retail///Household Products,ROYAL FORD,Keep your knives sharp and ready with the Royal Ford knife sharpener. Easy to use  durable  and perfect for maintaining kitchen knives’ precision and performance.  ,,18.0,18.00,PC,1,8,0.0,https://images.todoorstep.com/product/100203024/Ar.jpg?t=1744675200
en,122578,ROYAL FORD Royal Ford Scissors,Supermarket///Retail///Household Products,ROYAL FORD,Durable scissors from Royal Ford  perfect for everyday household tasks.,,12.0,12.00,PC,1,8,0.0,https://images.todoorstep.com/product/100203028/Ar.jpg?t=1744675200
en,122586,ROYAL FORD Royal Ford Bamboo Grinding Bowl,Supermarket///Retail///Household Products,ROYAL FORD,Grind herbs  spices  and ingredients naturally with the eco-friendly Royal Ford bamboo grinding bowl. Lightweight  durable  and perfect for every kitchen.  ,,31.0,31.00,PC,1,8,0.0,https://images.todoorstep.com/product/100203049/Ar.jpg?t=1744675200
en,122619,ROYAL FORD Royalford Fry Pan 28cm,Supermarket///Retail///Household Products,ROYAL FORD,28cm fry pan from Royalford  ideal for daily cooking and frying.,,35.96,35.96,PC,1,8,0.0,https://images.todoorstep.com/product/100203061/Ar.jpg?t=1744675200
en,122630,ROYAL FORD Royal Ford Black Aluminium Cookware Set of 7 Pieces,Supermarket///Retail///Household Products,ROYAL FORD,Black aluminium cookware set of 7 pieces from Royal Ford  durable and practical for all cooking needs.,,249.95,249.95,PC,1,8,0.0,https://images.todoorstep.com/product/100203057/Ar.jpg?t=1744675200
en,122631,ROYAL FORD Royalford Fry Pan 20cm,Supermarket///Retail///Household Products,ROYAL FORD,20cm fry pan from Royalford  perfect for everyday cooking and frying.,,25.56,25.56,PC,1,8,0.0,https://images.todoorstep.com/product/100203059/Ar.jpg?t=1744675200
en,122634,ROYAL FORD Die Cast Aluminium Frypan 28cm,Supermarket///Retail///Household Products,ROYAL FORD,Durable die cast aluminium frypan 28cm  ideal for everyday cooking.,,71.96,71.96,PC,1,8,0.0,https://images.todoorstep.com/product/100203067/Ar.jpg?t=1744675200
en,122635,ROYAL FORD Royal Ford Marble Coated Aluminum Tawa 26cm,Supermarket///Retail///Household Products,ROYAL FORD,Marble coated aluminum tawa  durable and easy to use  available in 26cm Size,,31.96,31.96,PC,1,8,0.0,https://images.todoorstep.com/product/100203069/Ar.jpg?t=1744675200
en,122636,ROYAL FORD Royal Ford Marble Coated Aluminum Tawa 30cm,Supermarket///Retail///Household Products,ROYAL FORD,Marble coated aluminum tawa  durable and easy to use  available in 30cm Size,,39.96,39.96,PC,1,8,0.0,https://images.todoorstep.com/product/100203071/Ar.jpg?t=1744675200
en,122660,ROYAL FORD Royalford Water Bottle 750ml,Supermarket///Retail///Household Products,ROYAL FORD,750ml water bottle from Royalford  perfect for everyday hydration and travel.,,37.0,37.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202812/Ar.jpg?t=1744675200
en,122661,ROYAL FORD Royal Ford Water Bottle 1000ml,Supermarket///Retail///Household Products,ROYAL FORD,Practical 1000ml water bottle from Royal Ford  ideal for staying hydrated all day.,,46.0,46.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202816/Ar.jpg?t=1744675200
en,122662,ROYAL FORD Royalford Stainless Steel Vacuum Sport Water Bottle 500 ml,Supermarket///Retail///Household Products,ROYAL FORD,Stylish sport water bottle with 500ml capacity  perfect for daily hydration and outdoor activities.,,48.0,48.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202820/Ar.jpg?t=1744675200
en,122683,Cosmoplast Picnic Trolley Icebox 45L,Sports & Hobbies///Sports///Camping,Cosmoplast,Cosmoplast picnic trolley with 45L icebox  lightweight and practical  designed for outdoor activities with durable materials.,,359.0,359.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100203090/Ar.jpg?t=1744675200
en,122684,Cosmoplast Keepcold Camping Set,Sports & Hobbies///Sports///Camping,Cosmoplast,Keepcold camping set  includes high-quality camping essentials designed for comfort and convenience during outdoor trips.,,190.0,190.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100203092/Ar.jpg?t=1744675200
en,122685,Keep Cold KeepCold Picnic Icebox 24L,Sports & Hobbies///Sports///Camping,Keep Cold,Medium-size icebox to store food and drinks cold.,,162.0,162.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100203094/Ar.jpg?t=1744675200
en,122722,ROYAL FORD Royal Ford Stanless Steel Tiangle Peeler ,Supermarket///Retail///Household Products,ROYAL FORD,Peel fruits and vegetables effortlessly with the Royal Ford stainless steel triangle peeler. Durable  sharp  and ergonomically designed for comfortable use.  ,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202866/Ar.jpg?t=1744675200
en,122723,ROYAL FORD Royal Ford Food Tong 33x3.6cm,Supermarket///Retail///Household Products,ROYAL FORD,Large 33x3.6cm food tong for handling a variety of foods with ease.,,15.0,15.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202869/Ar.jpg?t=1744675200
en,122724,ROYAL FORD Royal Ford Food Tong 9”,Supermarket///Retail///Household Products,ROYAL FORD,Convenient 9-inch food tong for serving and grilling.,,14.0,14.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202871/Ar.jpg?t=1744675200
en,122728,ROYAL FORD Royal Ford Strainer 20cm,Supermarket///Retail///Household Products,ROYAL FORD,20cm strainer perfect for draining pasta  vegetables  and more.,,36.0,36.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202882/Ar.jpg?t=1744675200
en,122731,ROYAL FORD Royal Ford Nylon Spatula,Supermarket///Retail///Household Products,ROYAL FORD,Durable nylon spatula suitable for everyday kitchen use.,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202990/Ar.jpg?t=1744675200
en,122732,ROYAL FORD Royal Ford Nylon Long Slotted Spatula,Supermarket///Retail///Household Products,ROYAL FORD,Long nylon slotted spatula designed for versatile cooking.,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202992/Ar.jpg?t=1744675200
en,122733,ROYAL FORD Royal Ford Nylon Tilted Slotted Spatula,Supermarket///Retail///Household Products,ROYAL FORD,Tilted nylon slotted spatula for easy flipping and serving.,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202996/Ar.jpg?t=1744675200
en,122734,ROYAL FORD Royal Ford Nylon Whisk,Supermarket///Retail///Household Products,ROYAL FORD,Durable nylon whisk designed for mixing and blending with ease.,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202999/Ar.jpg?t=1744675200
en,122735,ROYAL FORD Royal Ford Nylon Soup Ladle,Supermarket///Retail///Household Products,ROYAL FORD,Strong nylon soup ladle ideal for serving soups and stews.,,10.0,10.00,PC,1,8,0.0,https://images.todoorstep.com/product/100203002/Ar.jpg?t=1744675200
en,122737,ROYAL FORD Royal Ford Nylon Serving Spoon,Supermarket///Retail///Household Products,ROYAL FORD,Durable nylon serving spoon designed for everyday use.,,11.0,11.00,PC,1,8,0.0,https://images.todoorstep.com/product/100203008/Ar.jpg?t=1744675200
en,122869,"PVC JOHN VINYL-PLAYBALL ASSORT. 9""",Supermarket///Retail///Household Products,,"PVC JOHN VINYL-PLAYBALL ASSORT. 9""",,12.0,12.00,PCS,1,8,0.0,https://images.todoorstep.com/product/100205613/Ar.jpg?t=1744675200
en,122915,Bister Pressure Cooker Aluminum Black Handle 9L,Supermarket///Retail///Household Products,Bister,A compact aluminum pressure cooker with a black handle. Ideal for quick and efficient everyday cooking.,,142.95,142.95,PC,1,8,0.0,https://images.todoorstep.com/product/100205919/Ar.jpg?t=1744675200
en,122916,Bister Pressure Cooker Aluminum Black Handle 11L,Supermarket///Retail///Household Products,Bister,A spacious aluminum pressure cooker with a black handle. Helps cook meals faster and retain flavor.,,251.0,251.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205921/Ar.jpg?t=1744675200
en,122921,Bister Non-Stick Granite Wok Pan 34cm,Supermarket///Retail///Household Products,Bister,A large non-stick wok pan for versatile cooking. Durable granite coating for easy cleaning.,,40.0,40.00,PC,1,8,0.0,https://images.todoorstep.com/product/100205891/Ar.jpg?t=1744675200
en,122964,Fire Wood Al Sharqia Charcoal,Sports & Hobbies///Sports///Camping,,Natural charcoal ideal for grilling and barbecues. Provides strong and long-lasting heat.,,38.0,38.00,PC,1,4,0.0,https://images.todoorstep.com/product/100200999/Ar.jpg?t=1744675200
en,123217,ROYAL FORD RoyalFord Cookware Crepe Tawa Die Cast 25cm,Supermarket///Retail///Household Products,ROYAL FORD,A handy tawa for daily cooking. Ideal for quick and even cooking results.,,80.0,80.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202924/Ar.jpg?t=1744675200
en,123218,ROYAL FORD RoyalFord Cookware Crepe Tawa Die Cast 28cm,Supermarket///Retail///Household Products,ROYAL FORD,Designed for making delicious crepes and flatbreads. Lightweight and easy to use.,,90.0,90.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202928/Ar.jpg?t=1744675200
en,123219,ROYAL FORD RoyalFord Cookware Smart Saucepan Marble Coating 16cm,Supermarket///Retail///Household Products,ROYAL FORD,A compact saucepan for sauces and small dishes. Non-stick surface for easier cooking.,,45.0,45.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202930/Ar.jpg?t=1744675200
en,123220,ROYAL FORD RoyalFord Cookware Fry Pan 24cm,Supermarket///Retail///Household Products,ROYAL FORD,A versatile pan for everyday cooking. Perfect for frying and sautéing meals quickly.,,30.36,30.36,PC,1,8,0.0,https://images.todoorstep.com/product/100202934/Ar.jpg?t=1744675200
en,123250,Cosmoplast Portable Table,Sports & Hobbies///Sports///Camping,Cosmoplast,Cosmoplast portable table  lightweight and practical  crafted from durable materials with a clean finish for easy transport.,,46.0,46.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100202954/Ar.jpg?t=1744675200
en,123253,Cosmoplast Rattan High Stool,Sports & Hobbies///Sports///Camping,Cosmoplast,Cosmoplast rattan high stool  elegant and sturdy  suitable for indoor or outdoor seating with a fine finish.,,43.0,43.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100202963/Ar.jpg?t=1744675200
en,123278,"Cosmoplast Woodgrain Flowerpot 14"" with Tray",Sports & Hobbies///Sports///Camping,Cosmoplast,"Woodgrain flowerpot 14"" with tray  natural wood look and durable construction with a smooth finish for indoor/outdoor decor.",,32.0,32.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100202983/Ar.jpg?t=1744675200
en,123447,ROYAL FORD RoyalFord Acrylic Straw Glass,Supermarket///Retail///Household Products,ROYAL FORD,A practical glass for cold drinks. Comes with a straw for easy sipping.,,20.0,20.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202648/Ar.jpg?t=1744675200
en,123530,ROYAL FORD Royal Ford Stanless Steel Food Tong,Supermarket///Retail///Household Products,ROYAL FORD,Handle your food with ease and hygiene using the durable Royal Ford stainless steel food tong. Perfect for grilling  serving  and kitchen prep.  ,,12.0,12.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202680/Ar.jpg?t=1744675200
en,123531,ROYAL FORD RoyalFord Kitchen Tools Can Opener Stainless Steel Tube Handle,Supermarket///Retail///Household Products,ROYAL FORD,A sturdy can opener built for convenience. Simple design for smooth opening every time.,,18.75,18.75,PC,1,8,0.0,https://images.todoorstep.com/product/100202683/Ar.jpg?t=1744675200
en,123533,ROYAL FORD RoyalFord Kitchen Tools Peeler Stainless Steel Tube Handle,Supermarket///Retail///Household Products,ROYAL FORD,A durable peeler designed for everyday kitchen use. Easy to handle and perfect for quick food preparation.,,9.0,9.00,PC,1,8,0.0,https://images.todoorstep.com/product/100202687/Ar.jpg?t=1744675200
en,123803,"Tefal Coffee Maker 1000W Capacity 10-15 Cups, Black",Home & Gardening///Home///Kitchen Items,Tefal,Tefal Coffee Maker 1000W Capacity 10-15 Cups  Black brews fresh and delicious coffee easily  ideal for home or office use,,149.0,149,PCS,1,8,0.0,https://images.todoorstep.com/product/100207499/Ar.jpg?t=1755129516
en,124333,"Moulinex Super Blender Deo. 2L, 700W, 2 Speeds",Home & Gardening///Home///Kitchen Items,Moulinex,LM207128--Moulinex Super Blender Deo. 2L  700W  2 Speeds+Pulse. 4 Removable Blades. Plastic Jar. With Grinder and Grater,,249.0,249,PCS,1,3,0.0,https://images.todoorstep.com/product/100207616/Ar.jpg?t=1755129811
en,124539,Orinex Smokeless Charcoal Made from Coconut Shell 1/12 kg,Sports & Hobbies///Sports///Camping,Orinex,Natural charcoal made from coconut shells  low-smoke and eco-friendly.,,21.0,21.00,PCS,1,4,0.0,https://images.todoorstep.com/product/100219525/Ar.jpg?t=1744675200
en,124656,ROYAL FORD Royal Ford Stanless Steel Rice Spoon ,Supermarket///Retail///Household Products,ROYAL FORD,Perfectly serve your rice dishes with the durable Royal Ford stainless steel rice spoon. Designed for easy scooping and long-lasting use in every kitchen.  ,,15.0,15.00,PC,1,8,0.0,https://images.todoorstep.com/product/100218320/Ar.jpg?t=1744675200
en,124657,ROYAL FORD Royal Ford Stanless Steel Serving Spoon ,Supermarket///Retail///Household Products,ROYAL FORD,Serve your meals with style and durability using the Royal Ford stainless steel serving spoon. Perfect for everyday use  resistant to rust and easy to clean.  ,,15.0,15.00,PC,1,8,0.0,https://images.todoorstep.com/product/100218322/Ar.jpg?t=1744675200
en,124658,ROYAL FORD Royal Ford Stanless Steel Turner ,Supermarket///Retail///Household Products,ROYAL FORD,Cook and flip your favorite dishes with ease using the Royal Ford stainless steel turner. Durable and heat-resistant  ideal for grilling  and serving.  ,,12.0,12.00,PC,1,8,0.0,https://images.todoorstep.com/product/100218324/Ar.jpg?t=1744675200
