language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
EN,ALKS-0018,Hlawet Aljobon,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : the original hlawet aljobon stuffed with fresh cream.,Hlawet Aljobon,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b22853d72240a0657e35ff044e688583.png
EN,ALKS-0019,Cinnabon Basbosah,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : basbosah cinnabon desserts on the eastern way,Cinnabon Basbosah,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/923c4ac9c1f13b75d1631568e0ed0118.png
EN,ALKS-0020,Balah Alsham,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : balah alsham the famous dessert,Balah Alsham,13.75,13.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/1b150ea2a51ab7aa6fe5acbcd9601277.png
EN,ALKS-0021,Dates Maamoul,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : the famous maamoul in our own way prepared with semolina and stuffed with dates,Dates Maamoul,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b168808f39a7faeb36ce914835667e02.png
EN,ALKS-0022,Walnut Maamoul,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,"Description : the famous maamoul in our own way, prepared with semolina and stuffed with walnut",Walnut Maamoul,35.0,35.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/38f9cfedc747b7b9dfe7e007c25dd12c.png
EN,ALKS-0023,Pistachio Maamoul,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : the famous maamoul in our own way prepared with semolina and stuffed with pistachios,Pistachio Maamoul,39.0,39.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/5e5f23080da399265906058b3fee477a.png
EN,ALKS-0024,Flat Dates Maamol,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : maamoul made of semolina and stuffed with dates between two pieces of dough,Flat Dates Maamol,19.75,19.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/f24920464f177f23720e435a6ba6b841.png
EN,ALKS-0025,Flat Walnut Maamol,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : maamoul made of semolina and stuffed with walnuts between two pieces of dough,Flat Walnut Maamol,23.5,23.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/d2d4c4c83e5c0292716985433fb7b38d.png
EN,ALKS-0026,Flat Pistachio Maamol,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : maamoul made of semolina and stuffed with pistachios between two pieces of dough,Flat Pistachio Maamol,25.5,25.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b71ab0be5d50373aff186ad02175d002.png
EN,ALKS-0027,Ghuribah,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : the famous ghraybeh dessert prepared in our unique way soft and delicious,Ghuribah,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/63eabc2a57307d4ea37d48d8af4526a5.png
EN,ALKS-0028,Brazeq,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : the famous barazek dessert prepared in our unique way crispy crunchy and delicious,Brazeq,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/8396ce77867466fc5027d27cdedd19ba.png
EN,ALKS-0029,Koul O Ahkour,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,"Description : the famous, crispy and delicious baklava filled with pistachios.",Koul O Ahkour,45.0,45.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/95117c199b09d0f8d59ae2a0f8e07f5b.jpg
EN,ALKS-0030,Baglawah Large Box,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : assorted baklava with high quality and a distinctive and delicious taste,Baglawah Large Box,140.0,140.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/2132c1ad920cd52b1db5a898e016d087.png
EN,ALKS-0031,Small Box Baklava,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : assorted baklava with high quality and a distinctive and delicious taste,Small Box Baklava,45.0,45.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/7d03d2e0b702cfc631f0bd9561bb197c.png
EN,ALKS-0032,Beklava Medium,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,Description : mixed baklava made fresh daily,Beklava Medium,90.0,90.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b29fcad982af8be7785b8fb10d89b965.png
EN,ALKS-0033,Tea,Supermarket///Retail///Beverages,Al Aker Sweets,Description : cup of english tea,Tea,8.0,8.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/04aa1915870ddb07676d84d69566f338.png
EN,ALKS-0034,Turkish Coffee,Supermarket///Retail///Beverages,Al Aker Sweets,Description : coffee prepared in the traditional turkish way,Turkish Coffee,10.0,10.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/306c2953b02273f42e095ea45adacb05.png
EN,ALKS-0035,Water,Supermarket///Retail///Beverages,Al Aker Sweets,"Description : 330 ml natural, pure and refreshing drinking water",Water,1.0,1.0,ml,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/4854d8b4dcfc534b65291cb27787c38a.png
AR,ALKS-0001,كنافة غزاوية,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : الكنافة الغزاوية على الطريقة الاصلية,كنافة غزاوية,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/6f0b32612c72b45b3c2955a8255d2a1f.jpg
AR,ALKS-0002,كنافة ناعمة بالجبنة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : الكنافة النابلسية الاصلية باللجبن,كنافة ناعمة بالجبنة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/ca445e1c9f586f8325f78a9a539e7bef.png
AR,ALKS-0003,كنافة خشنة بالجبنة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : الكنافة النابلسية الاصلية باللجبن,كنافة خشنة بالجبنة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/c071ef1f1b83cd0fc6ac07fc5239a574.png
AR,ALKS-0004,بين نارين بالقشطة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة بين نارين بالقشطة,بين نارين بالقشطة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/7a224c72c5c2ab7834e27af29ba89ac6.png
AR,ALKS-0005,كنافة ناعمة قشطة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : الكنافة النابلسية الاصلية بالقشطة,كنافة ناعمة قشطة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/d3270808af851d3fdb05355d32ddadd4.png
AR,ALKS-0006,عصملية بالقشطة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة العصملية الشهيرة مع القشطة اللذيذة لخاصة بنا,عصملية بالقشطة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/6c34a1868cf3828d30719997c97b240d.png
AR,ALKS-0007,مبرومة بالجبنة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة مبرومة بالجبن,مبرومة بالجبنة,23.5,23.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/d5177eb952388e775ef492680ac155a1.png
AR,ALKS-0008,مبرومة بالقشطة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة مبرومة بالقشطة,مبرومة بالقشطة,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b1f5c10507abd51ef8408446b1fa85f9.png
AR,ALKS-0009,صينية كنافة ناعمة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة جبن تكفي عشرة اشخاص في صينية دائرية,صينية كنافة ناعمة,184.0,184.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/00fbe3e4a3a6dfcb808d208a1c10af7c.png
AR,ALKS-0010,صينية كنافة مكس خشنة وناعمة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة جبن تكفي عشرة اشخاص في صينية دائرية,صينية كنافة مكس خشنة وناعمة,184.0,184.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/50b36e0ec14ab5b99ebe7470cdfe7ed8.png
AR,ALKS-0011,صينية كنافة خشنة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : كنافة جبن تكفي عشرة اشخاص في صينية دائرية,صينية كنافة خشنة,184.0,184.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/1320b4a602e5bd334455865a66083e3f.png
AR,ALKS-0012,صينية كنافة بين نارين قشطة 10 اشخاص,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : صينية كنافة خشنة بين نارين بالقشطة تكفي من 8 الى 10 اشخاص,صينية كنافة بين نارين قشطة 10 اشخاص,172.0,172.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/72e7a5cf3e2be1d010ea2633ec046605.png
AR,ALKS-0013,هريسة بالفستق,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلى الهريسة الشهير على طريقتنا الخاصة مغطاه بالفستق الحلبي,هريسة بالفستق,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/d8bdc2978e053c0661e5737944ae8c3b.png
AR,ALKS-0014,فستقية بالقشطة العربية,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : الحلى اللبناني الشهير يسمى ايضا بـ الداعوقية عبارة عن عجين فستق حلبي محشو بالقشطة البلدية الطازجة مع النكهة الخاصة,فستقية بالقشطة العربية,32.5,32.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/8b9a02bd40b5c107efc396a48d5ede37.png
AR,ALKS-0015,وربات بالقشطة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : عجينة رقيقة مقرمشة محشية القشطة,وربات بالقشطة,17.5,17.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/dba49ea4c83f66e4fb42579ae8678899.png
AR,ALKS-0016,بسبوسة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلى البسبوسة الشرقي,بسبوسة,17.5,17.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/ad238fc3dd75243553cac6f529a5f9db.png
AR,ALKS-0017,وربات تركية,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلاوة الجبن الاصلية محشوة بالقشطة البلدية الطازجة,وربات تركية,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/a44d04f1c875c906f70b36cdc3b221bd.png
AR,ALKS-0018,حلاوة الجبن,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلاوة الجبن الاصلية محشوة بالقشطة البلدية الطازجة,حلاوة الجبن,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b22853d72240a0657e35ff044e688583.png
AR,ALKS-0019,بسبوسة سينابون,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : بسبوسة من حلى السينابون على الطريقة الشرقية,بسبوسة سينابون,21.5,21.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/923c4ac9c1f13b75d1631568e0ed0118.png
AR,ALKS-0020,معمول تمر,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : المعمول الشهير على طريقتنا الخاصة مُحضّر بالسميد محشو بالتمر,معمول تمر,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b168808f39a7faeb36ce914835667e02.png
AR,ALKS-0021,معمول جوز,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : المعمول الشهير على طريقتنا الخاصة مُحضّر بالسميد محشو جوز,معمول جوز,35.0,35.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/38f9cfedc747b7b9dfe7e007c25dd12c.png
AR,ALKS-0022,معمول فستق,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : المعمول الشهير على طريقتنا الخاصة مُحضّر بالسميد محشو فستق,معمول فستق,39.0,39.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/5e5f23080da399265906058b3fee477a.png
AR,ALKS-0023,معمول مد تمر,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : معمول مُحضّر من السميد محشو بالتمر بين قطعتين من العجين,معمول مد تمر,19.75,19.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/f24920464f177f23720e435a6ba6b841.png
AR,ALKS-0024,معمول مد جوز,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : معمول مُحضّر من السميد محشو بالجوز بين قطعتين من العجين,معمول مد جوز,23.5,23.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/d2d4c4c83e5c0292716985433fb7b38d.png
AR,ALKS-0025,معمول مد فستق,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : معمول مُحضّر من السميد محشو بالفستق بين قطعتين من العجين,معمول مد فستق,25.5,25.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b71ab0be5d50373aff186ad02175d002.png
AR,ALKS-0026,غريبة,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلى الغريبة الشهير على طريقتنا الخاصة هشة ولذيذة,غريبة,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/63eabc2a57307d4ea37d48d8af4526a5.png
AR,ALKS-0027,برازق,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : حلى البرازق الشهير على طريقتنا الخاصة هش ومقرمش ولذيذ,برازق,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/8396ce77867466fc5027d27cdedd19ba.png
AR,ALKS-0028,كل واشكر,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : البقلاوة الشهيرة الهشة واللذيذة محشوة بالفستق,كل واشكر,45.0,45.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/95117c199b09d0f8d59ae2a0f8e07f5b.jpg
AR,ALKS-0029,علبة بقلاوة كبير,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : بقلاوة مشكلة بجودة عالية وطعم مميز ولذيذ,علبة بقلاوة كبير,140.0,140.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/2132c1ad920cd52b1db5a898e016d087.png
AR,ALKS-0030,بقلاوة مشكلة صغير,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : بقللاوة مشكلة بجودة عالية وطعم مميز ولذيذ,بقلاوة مشكلة صغير,45.0,45.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/7d03d2e0b702cfc631f0bd9561bb197c.png
AR,ALKS-0031,بقلاوة وسط,Fresh & Local///Homemade Meals///Classic Sweets,Al Aker Sweets,الوصف : بقلاوة مشكلة طازجة يوميا,بقلاوة وسط,90.0,90.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/b29fcad982af8be7785b8fb10d89b965.png
AR,ALKS-0032,شاي,Supermarket///Retail///Beverages,Al Aker Sweets,الوصف : كوب شاي انجليزي مميز,شاي,8.0,8.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/04aa1915870ddb07676d84d69566f338.png
AR,ALKS-0033,قهوة تركية,Supermarket///Retail///Beverages,Al Aker Sweets,الوصف : قهوة معده بالطريقة التركية التقليدية,قهوة تركية,10.0,10.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/306c2953b02273f42e095ea45adacb05.png
AR,ALKS-0034,ماء,Supermarket///Retail///Beverages,Al Aker Sweets,الوصف : ماء للشرب طبيعي ونقي و منعش330 مل,ماء,1.0,1.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-AKER/4854d8b4dcfc534b65291cb27787c38a.png
